Symbol,Date,Bid,Ask
BTCUSD,2016-01-05 05:54:44.765,1.08332,1.0833700000000002
BTCUSD,2016-01-05 05:54:44.831,1.08332,1.0833899999999999
BTCUSD,2016-01-05 05:54:44.864,1.08333,1.0834
BTCUSD,2016-01-05 05:54:44.901,1.08336,1.0834
BTCUSD,2016-01-05 05:54:45.034,1.08336,1.08341
BTCUSD,2016-01-05 05:54:45.140,1.08336,1.0834
BTCUSD,2016-01-05 05:54:45.305,1.08335,1.0834
BTCUSD,2016-01-05 05:54:45.495,1.08333,1.0834
BTCUSD,2016-01-05 05:54:45.527,1.08333,1.0833899999999999
BTCUSD,2016-01-05 05:54:46.014,1.08332,1.0833899999999999
BTCUSD,2016-01-05 05:54:46.558,1.08333,1.0833899999999999
BTCUSD,2016-01-05 05:54:46.612,1.08333,1.0834
BTCUSD,2016-01-05 05:54:50.432,1.08335,1.0834
BTCUSD,2016-01-05 05:55:00.138,1.08336,1.0834
BTCUSD,2016-01-05 05:55:00.153,1.08336,1.08341
BTCUSD,2016-01-05 05:55:00.229,1.08335,1.0834
BTCUSD,2016-01-05 05:55:00.333,1.08333,1.0834
BTCUSD,2016-01-05 05:55:00.409,1.08335,1.0834
BTCUSD,2016-01-05 05:55:00.417,1.08333,1.0834
BTCUSD,2016-01-05 05:55:00.428,1.08333,1.0833899999999999
BTCUSD,2016-01-05 05:55:00.723,1.08333,1.0833700000000002
BTCUSD,2016-01-05 05:55:00.748,1.08332,1.0833700000000002
BTCUSD,2016-01-05 05:55:05.959,1.08333,1.0833700000000002
BTCUSD,2016-01-05 05:55:06.002,1.08333,1.0833899999999999
BTCUSD,2016-01-05 05:55:06.061,1.08333,1.0834
BTCUSD,2016-01-05 05:55:06.157,1.08333,1.0833700000000002
BTCUSD,2016-01-05 05:55:24.209,1.08333,1.0834
BTCUSD,2016-01-05 05:55:24.308,1.08333,1.0833899999999999
BTCUSD,2016-01-05 05:55:27.470,1.08335,1.0834
BTCUSD,2016-01-05 05:55:27.486,1.08338,1.08341
BTCUSD,2016-01-05 05:55:27.573,1.08338,1.0834
BTCUSD,2016-01-05 05:55:27.612,1.08338,1.08341
BTCUSD,2016-01-05 05:55:27.635,1.08338,1.08343
BTCUSD,2016-01-05 05:55:27.929,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:28.755,1.0833899999999999,1.08346
BTCUSD,2016-01-05 05:55:28.810,1.0833899999999999,1.08344
BTCUSD,2016-01-05 05:55:28.872,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:34.493,1.0833899999999999,1.08344
BTCUSD,2016-01-05 05:55:34.598,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:36.887,1.0833899999999999,1.08344
BTCUSD,2016-01-05 05:55:36.990,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:37.308,1.0833899999999999,1.08344
BTCUSD,2016-01-05 05:55:39.323,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:41.129,1.0834,1.08343
BTCUSD,2016-01-05 05:55:41.300,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:41.401,1.0834,1.08343
BTCUSD,2016-01-05 05:55:41.513,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:42.644,1.0833899999999999,1.08344
BTCUSD,2016-01-05 05:55:42.801,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:44.713,1.08338,1.08343
BTCUSD,2016-01-05 05:55:44.724,1.08338,1.08341
BTCUSD,2016-01-05 05:55:44.818,1.08338,1.08343
BTCUSD,2016-01-05 05:55:44.917,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:44.941,1.0833899999999999,1.08344
BTCUSD,2016-01-05 05:55:45.292,1.0833899999999999,1.08343
BTCUSD,2016-01-05 05:55:46.681,1.08338,1.08343
BTCUSD,2016-01-05 05:55:46.730,1.08338,1.08341
BTCUSD,2016-01-05 05:55:46.833,1.08338,1.08343
BTCUSD,2016-01-05 05:55:46.871,1.08338,1.08341
BTCUSD,2016-01-05 05:55:46.888,1.08338,1.08343
BTCUSD,2016-01-05 05:55:46.982,1.08338,1.0834
BTCUSD,2016-01-05 05:55:47.001,1.08336,1.0833700000000002
BTCUSD,2016-01-05 05:55:47.046,1.08333,1.0833700000000002
BTCUSD,2016-01-05 05:55:47.229,1.08332,1.08336
BTCUSD,2016-01-05 05:55:47.244,1.0833,1.08336
BTCUSD,2016-01-05 05:55:47.300,1.0833,1.08334
BTCUSD,2016-01-05 05:55:47.531,1.08332,1.08334
BTCUSD,2016-01-05 05:55:47.559,1.0833,1.08334
BTCUSD,2016-01-05 05:55:47.612,1.0832899999999999,1.08334
BTCUSD,2016-01-05 05:55:47.722,1.0833,1.08333
BTCUSD,2016-01-05 05:55:48.022,1.0833,1.08334
BTCUSD,2016-01-05 05:55:48.129,1.0833,1.08333
BTCUSD,2016-01-05 05:55:49.246,1.0832899999999999,1.08333
BTCUSD,2016-01-05 05:55:49.386,1.08325,1.0832899999999999
BTCUSD,2016-01-05 05:55:49.405,1.08325,1.0832700000000002
BTCUSD,2016-01-05 05:55:49.463,1.08322,1.0832700000000002
BTCUSD,2016-01-05 05:55:49.484,1.08323,1.0832700000000002
BTCUSD,2016-01-05 05:55:49.529,1.08323,1.0832600000000001
BTCUSD,2016-01-05 05:55:49.557,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:55:50.166,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:55:50.171,1.08321,1.08324
BTCUSD,2016-01-05 05:55:50.174,1.08322,1.08324
BTCUSD,2016-01-05 05:55:51.613,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:55:51.720,1.08322,1.08324
BTCUSD,2016-01-05 05:55:52.021,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:55:52.117,1.08322,1.08324
BTCUSD,2016-01-05 05:55:52.415,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:55:52.526,1.08322,1.08324
BTCUSD,2016-01-05 05:55:53.946,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:55:54.039,1.08322,1.08324
BTCUSD,2016-01-05 05:55:58.871,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:55:58.929,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:55:59.033,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:00.868,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:00.974,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:56:01.080,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:01.179,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:01.538,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:01.638,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:56:01.795,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:01.897,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:02.278,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:02.329,1.08318,1.08323
BTCUSD,2016-01-05 05:56:02.341,1.0831600000000001,1.08323
BTCUSD,2016-01-05 05:56:02.410,1.08315,1.08323
BTCUSD,2016-01-05 05:56:02.426,1.0831600000000001,1.08323
BTCUSD,2016-01-05 05:56:02.436,1.0831600000000001,1.08322
BTCUSD,2016-01-05 05:56:02.452,1.08315,1.08322
BTCUSD,2016-01-05 05:56:02.557,1.08315,1.0832
BTCUSD,2016-01-05 05:56:04.752,1.08315,1.08322
BTCUSD,2016-01-05 05:56:04.904,1.0831600000000001,1.08322
BTCUSD,2016-01-05 05:56:05.020,1.0831600000000001,1.08323
BTCUSD,2016-01-05 05:56:05.354,1.08318,1.08323
BTCUSD,2016-01-05 05:56:05.516,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:05.620,1.08318,1.08323
BTCUSD,2016-01-05 05:56:05.743,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:06.223,1.08318,1.08323
BTCUSD,2016-01-05 05:56:06.303,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:06.477,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:07.069,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:09.233,1.08318,1.08323
BTCUSD,2016-01-05 05:56:12.598,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:12.703,1.08318,1.08323
BTCUSD,2016-01-05 05:56:12.743,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:13.848,1.08318,1.08323
BTCUSD,2016-01-05 05:56:14.529,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:15.021,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:23.241,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:23.376,1.08321,1.0832600000000001
BTCUSD,2016-01-05 05:56:23.685,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:56:23.758,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:23.862,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:23.885,1.08321,1.08324
BTCUSD,2016-01-05 05:56:23.998,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:24.136,1.08321,1.08324
BTCUSD,2016-01-05 05:56:26.224,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:26.270,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:56:30.318,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:30.445,1.08318,1.08324
BTCUSD,2016-01-05 05:56:30.485,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:32.315,1.08321,1.08324
BTCUSD,2016-01-05 05:56:33.210,1.08322,1.08324
BTCUSD,2016-01-05 05:56:33.218,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:56:33.368,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:33.477,1.08321,1.0832600000000001
BTCUSD,2016-01-05 05:56:33.523,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:56:33.748,1.08321,1.0832600000000001
BTCUSD,2016-01-05 05:56:33.844,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:56:33.923,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:34.028,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:56:39.070,1.08322,1.08324
BTCUSD,2016-01-05 05:56:39.208,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:56:40.305,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:40.420,1.08321,1.0832600000000001
BTCUSD,2016-01-05 05:56:43.646,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:43.750,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:56:47.514,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:47.621,1.08321,1.0832600000000001
BTCUSD,2016-01-05 05:56:58.262,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:56:58.353,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:57:06.315,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:57:06.427,1.08322,1.0832600000000001
BTCUSD,2016-01-05 05:57:06.996,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:57:07.096,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:57:07.205,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:57:08.750,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:57:20.019,1.08323,1.0832600000000001
BTCUSD,2016-01-05 05:57:20.049,1.08323,1.0832700000000002
BTCUSD,2016-01-05 05:57:20.420,1.08321,1.08323
BTCUSD,2016-01-05 05:57:20.444,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:57:20.614,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:57:20.684,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:57:20.926,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:57:20.985,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:57:22.677,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:57:22.758,1.0831899999999999,1.08323
BTCUSD,2016-01-05 05:57:23.813,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:57:23.918,1.0831899999999999,1.0832600000000001
BTCUSD,2016-01-05 05:57:23.998,1.0831899999999999,1.08324
BTCUSD,2016-01-05 05:57:24.236,1.08315,1.08317
BTCUSD,2016-01-05 05:57:24.271,1.08312,1.08317
BTCUSD,2016-01-05 05:57:24.292,1.08313,1.08317
BTCUSD,2016-01-05 05:57:24.327,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:57:24.339,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:57:24.363,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:24.421,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:57:24.454,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:24.665,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:57:24.866,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:24.972,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:57:25.115,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:25.210,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:57:25.579,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:29.937,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:57:30.101,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:30.287,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:57:30.400,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:57:30.465,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:30.572,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:57:36.364,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:57:36.729,1.08312,1.08317
BTCUSD,2016-01-05 05:57:36.918,1.08312,1.0831899999999999
BTCUSD,2016-01-05 05:57:37.019,1.08313,1.0831899999999999
BTCUSD,2016-01-05 05:57:38.436,1.08313,1.0832
BTCUSD,2016-01-05 05:57:38.462,1.08313,1.0831899999999999
BTCUSD,2016-01-05 05:57:38.632,1.08313,1.08317
BTCUSD,2016-01-05 05:57:38.645,1.08312,1.08317
BTCUSD,2016-01-05 05:57:38.677,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:57:38.705,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:57:38.821,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:57:38.832,1.08312,1.08314
BTCUSD,2016-01-05 05:57:38.852,1.08311,1.08314
BTCUSD,2016-01-05 05:57:38.904,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:57:39.092,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:39.112,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:57:39.201,1.08311,1.08314
BTCUSD,2016-01-05 05:57:42.734,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:57:42.744,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:42.889,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:57:43.305,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:57:46.866,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:46.972,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:57:50.016,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:50.120,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:57:50.346,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:57:50.454,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:00.451,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:00.898,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:01.618,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:58:01.753,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:02.165,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:58:02.363,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:03.029,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:58:04.876,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:06.419,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:08.111,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:58:08.121,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:08.281,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:08.406,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:08.460,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:08.860,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:09.570,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:10.022,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:10.218,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:10.558,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:10.666,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:11.090,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:11.237,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:12.469,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:13.628,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:15.435,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:15.539,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:27.054,1.08311,1.08314
BTCUSD,2016-01-05 05:58:27.307,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:27.321,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:27.391,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:58:27.593,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:27.709,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:28.338,1.08311,1.08314
BTCUSD,2016-01-05 05:58:29.105,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:29.199,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:29.374,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:58:29.486,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:29.621,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:29.717,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:29.996,1.08311,1.08314
BTCUSD,2016-01-05 05:58:30.055,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:30.159,1.08311,1.08314
BTCUSD,2016-01-05 05:58:30.347,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:30.459,1.08311,1.08314
BTCUSD,2016-01-05 05:58:30.490,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:31.397,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:31.444,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:36.680,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:41.762,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:41.791,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:41.895,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:41.987,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:42.088,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:44.333,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:44.428,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:58:44.538,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:44.641,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:58:56.828,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:57.034,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:58:57.046,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:57.207,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:57.390,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:58:57.503,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:58:59.628,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:00.111,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:59:00.214,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:00.400,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:59:13.841,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:14.019,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:14.047,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:14.085,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:59:14.501,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:14.760,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:59:16.516,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:16.683,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:59:19.798,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:23.254,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:24.459,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:24.910,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:25.077,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:59:25.902,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:30.720,1.08311,1.08314
BTCUSD,2016-01-05 05:59:30.880,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:34.564,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:59:35.471,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:42.354,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:42.598,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:59:42.654,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:42.951,1.0830899999999999,1.08314
BTCUSD,2016-01-05 05:59:45.031,1.08311,1.08313
BTCUSD,2016-01-05 05:59:45.184,1.08311,1.08314
BTCUSD,2016-01-05 05:59:46.859,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:46.967,1.08311,1.08314
BTCUSD,2016-01-05 05:59:47.023,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:47.029,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:47.047,1.08311,1.08317
BTCUSD,2016-01-05 05:59:47.097,1.08311,1.0831899999999999
BTCUSD,2016-01-05 05:59:47.156,1.08311,1.08317
BTCUSD,2016-01-05 05:59:47.235,1.08312,1.08317
BTCUSD,2016-01-05 05:59:47.288,1.08312,1.0831899999999999
BTCUSD,2016-01-05 05:59:47.460,1.08312,1.08317
BTCUSD,2016-01-05 05:59:47.965,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:59:47.992,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:48.309,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:59:49.384,1.08312,1.08317
BTCUSD,2016-01-05 05:59:49.403,1.08312,1.0831899999999999
BTCUSD,2016-01-05 05:59:49.551,1.08313,1.0831899999999999
BTCUSD,2016-01-05 05:59:49.598,1.08313,1.0832
BTCUSD,2016-01-05 05:59:53.038,1.08313,1.08317
BTCUSD,2016-01-05 05:59:53.158,1.08312,1.08317
BTCUSD,2016-01-05 05:59:53.277,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:59:53.316,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:53.405,1.08312,1.0831600000000001
BTCUSD,2016-01-05 05:59:56.520,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:56.619,1.08311,1.08314
BTCUSD,2016-01-05 05:59:56.712,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:56.723,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:56.876,1.08311,1.0831600000000001
BTCUSD,2016-01-05 05:59:57.443,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 05:59:57.547,1.0830899999999999,1.08314
BTCUSD,2016-01-05 06:00:00.240,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 06:00:00.332,1.08311,1.0831600000000001
BTCUSD,2016-01-05 06:00:00.456,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 06:00:00.546,1.0830899999999999,1.08314
BTCUSD,2016-01-05 06:00:00.962,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 06:00:01.515,1.08312,1.0831600000000001
BTCUSD,2016-01-05 06:00:01.642,1.0830899999999999,1.0831600000000001
BTCUSD,2016-01-05 06:00:02.783,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:02.937,1.08311,1.08313
BTCUSD,2016-01-05 06:00:03.130,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:05.903,1.08311,1.08313
BTCUSD,2016-01-05 06:00:06.022,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:06.195,1.08311,1.08313
BTCUSD,2016-01-05 06:00:06.206,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:06.405,1.08311,1.08313
BTCUSD,2016-01-05 06:00:06.428,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:06.635,1.08311,1.08313
BTCUSD,2016-01-05 06:00:07.189,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:08.149,1.08311,1.08313
BTCUSD,2016-01-05 06:00:08.171,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:12.543,1.0830899999999999,1.08312
BTCUSD,2016-01-05 06:00:12.620,1.0830799999999998,1.08312
BTCUSD,2016-01-05 06:00:12.646,1.0830799999999998,1.0831
BTCUSD,2016-01-05 06:00:12.739,1.08305,1.0831
BTCUSD,2016-01-05 06:00:13.346,1.0830600000000001,1.0831
BTCUSD,2016-01-05 06:00:14.855,1.08305,1.0831
BTCUSD,2016-01-05 06:00:16.314,1.08305,1.08312
BTCUSD,2016-01-05 06:00:16.392,1.0830799999999998,1.08312
BTCUSD,2016-01-05 06:00:16.405,1.0830799999999998,1.08313
BTCUSD,2016-01-05 06:00:16.412,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:25.019,1.08311,1.08313
BTCUSD,2016-01-05 06:00:25.116,1.08311,1.08314
BTCUSD,2016-01-05 06:00:27.607,1.08312,1.08314
BTCUSD,2016-01-05 06:00:28.215,1.08311,1.08314
BTCUSD,2016-01-05 06:00:28.329,1.08312,1.08314
BTCUSD,2016-01-05 06:00:33.137,1.08311,1.08314
BTCUSD,2016-01-05 06:00:33.248,1.08312,1.08314
BTCUSD,2016-01-05 06:00:43.247,1.08311,1.08314
BTCUSD,2016-01-05 06:00:43.790,1.08312,1.08314
BTCUSD,2016-01-05 06:00:49.443,1.08311,1.08314
BTCUSD,2016-01-05 06:00:49.618,1.08312,1.08314
BTCUSD,2016-01-05 06:00:49.826,1.08311,1.08314
BTCUSD,2016-01-05 06:00:50.846,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:00:50.958,1.0830899999999999,1.08312
BTCUSD,2016-01-05 06:00:55.067,1.0830899999999999,1.08313
BTCUSD,2016-01-05 06:01:06.251,1.0830600000000001,1.08313
BTCUSD,2016-01-05 06:01:06.366,1.0830799999999998,1.08313
